dest,crs_arr_hour,crs_arr_time,mean_hourly_dest_delay
DFW,15,1536.4566961030544,9.031192400396995
DFW,16,1631.8300171811784,8.866012528410666
DFW,17,1736.5719952466234,13.507565613283342
DFW,18,1817.6432774264504,13.159278407215927
DFW,19,1930.809435179213,12.11202638950317
DFW,20,2033.2173990235242,13.076438210227273
DFW,21,2121.482002208318,11.977695988222305
DFW,22,2231.1101537891423,11.927082368201612
DFW,23,2333.633694441632,10.768856940366508
DHN,10,1027.7222222222222,0.7347222222222223
DHN,12,1208.5,-7.8
DHN,13,1345.7351598173516,4.58599695585997
DHN,14,1405.3333333333333,-3.433333333333333
DHN,15,1516.076923076923,12.461538461538462
DHN,16,1623.0,15.8
DHN,17,1746.1295971978984,11.481611208406305
DHN,18,1858.111111111111,-7.333333333333333
DHN,19,1947.6591639871383,9.877813504823152
DHN,20,2006.823383084577,8.097014925373134
DHN,23,2327.5,15.0
DIK,14,1416.4901960784314,12.57516339869281
DIK,15,1507.468085106383,15.97872340425532
DIK,18,1851.875,19.416666666666668
DIK,19,1917.0,40.32673267326733
DIK,21,2149.271484375,23.4453125
DIK,22,2203.391304347826,61.97826086956522
DLG,15,1514.4723926380368,-3.96319018404908
DLH,9,947.4090909090909,11.886363636363637
DLH,10,1039.6719626168224,0.394392523364486
DLH,11,1115.115523465704,-2.0902527075812274
DLH,12,1223.6780821917807,7.383561643835616
DLH,13,1347.1525423728813,0.4576271186440678
DLH,14,1431.4823529411765,8.803921568627452
DLH,15,1524.0641025641025,-8.717948717948717
DLH,16,1636.0526315789473,-5.7894736842105265
DLH,17,1731.6202860858257,7.339401820546164
DLH,18,1811.8598130841121,19.813084112149532
DLH,19,1926.3333333333333,-17.666666666666668
DLH,20,2036.734225621415,18.147227533460804
DLH,21,2140.758865248227,-2.1560283687943262
DLH,22,2241.1893265565436,17.076238881829735
DLH,23,2320.458407079646,24.6070796460177
DRO,1,113.11111111111111,6.0
DRO,9,911.4890656063618,1.7693836978131212
DRO,10,1025.7753086419752,1.608641975308642
DRO,11,1121.992443324937,2.9798488664987404
DRO,12,1235.7286096256685,7.127005347593583
DRO,13,1312.9238095238095,10.066666666666666
DRO,14,1441.2487922705313,11.826086956521738
DRO,15,1528.655589123867,9.054380664652568
DRO,16,1624.6518883415436,16.272577996715928
DRO,17,1730.5085638998682,7.252964426877471
DRO,18,1838.0592334494775,10.146341463414634
DRO,19,1938.3347639484978,22.194563662374822
DRO,20,2014.5996860282576,43.48351648351648
DRO,21,2111.248927038627,5.115879828326181
DRO,23,2335.445701357466,23.228506787330318
DRT,0,1.0,19.0
DRT,12,1238.0,2.7142857142857144
DRT,13,1348.4719626168223,4.247663551401869
DRT,14,1401.0,9.153846153846153
DRT,15,1522.972972972973,-1.1283783783783783
DRT,16,1603.0,1.6333333333333333
DRT,17,1749.0,-2.25
DRT,18,1807.0,4.0
DRT,19,1955.0,-9.0
DRT,20,2022.75,-14.5
DRT,21,2154.742424242424,-0.5050505050505051
DRT,22,2216.5488721804513,-2.488721804511278
DRT,23,2346.6545454545453,2.4545454545454546
DSM,0,7.325991189427313,-3.5859030837004404
DSM,1,149.8,-8.4
DSM,2,226.4,4.2
DSM,7,759.0,1.25
DSM,8,838.2844919786096,-1.0631016042780748
DSM,9,926.180746561886,1.455795677799607
DSM,10,1037.4284745762711,-1.3713509843856075
DSM,11,1127.078307546574,3.7732154137713203
DSM,12,1229.859881491809,0.7978389682816313
DSM,13,1332.9099804305283,-0.3679060665362035
DSM,14,1435.3922716627635,6.145784543325527
DSM,15,1527.7366885485048,4.915328467153285
DSM,16,1633.779055236191,3.5819364523392543
DSM,17,1719.2374378796246,6.683977900552486
DSM,18,1836.1052631578948,17.060909090909092
DSM,19,1921.9389221556887,7.22289156626506
DSM,20,2038.9080410607357,12.106209850107067
DSM,21,2134.8875621890547,14.108305647840531
DSM,22,2235.6193569340694,12.936342968496264
DSM,23,2332.2145088510933,7.228204237582494
DTW,0,25.534751474304972,8.331086773378265
DTW,1,123.88494318181819,12.663352272727273
DTW,2,217.625,16.0625
DTW,3,343.25,2.25
DTW,4,449.9113924050633,7.727848101265823
DTW,5,538.3880837359098,-3.386876006441224
DTW,6,626.7906594310147,0.07911184210526316
DTW,7,739.0595778787069,-0.8835996523366986
DTW,8,841.5404010323605,-4.371252729799484
DTW,9,918.3520261972984,-2.2400983002252715
DTW,10,1033.485578992682,-0.7678663681763389
DTW,11,1122.5054176264823,-1.220125786163522
DTW,12,1241.3017419904982,-2.88860450944546
DTW,13,1317.7609370246425,0.2383504903453737
DTW,14,1439.2716419537724,0.45285386882025536
DTW,15,1518.6842678279804,1.8972378972378972
DTW,16,1638.040668447987,2.5993839463670954
DTW,17,1714.8579757675138,4.835338071806087
DTW,18,1839.2759553262883,5.961630935684232
DTW,19,1923.4897037417586,6.840122504925898
DTW,20,2036.4064606495667,7.646816708993782
DTW,21,2126.4995822017963,7.42463821116974
DTW,22,2232.3132212998585,12.048795302692852
DTW,23,2338.3216743659846,10.414537569529555
DTW,24,2400.0,21.45
DUT,7,745.0,13.76923076923077
DUT,8,833.3333333333334,28.25925925925926
DUT,9,945.0,28.956521739130434
DUT,10,1020.1724137931035,31.896551724137932
DUT,12,1204.2018348623853,23.83302752293578
DUT,14,1413.595744680851,23.617021276595743
DUT,15,1551.125,32.5625
DUT,16,1616.75,25.95
DUT,17,1729.3422982885086,29.885085574572127
DUT,18,1810.0,18.5
DUT,20,2025.0,-11.333333333333334
DVL,13,1353.4766355140187,-3.4485981308411215
DVL,14,1440.5511811023623,6.019685039370079
DVL,15,1507.6486486486488,7.0
DVL,19,1957.0,0.0
DVL,23,2354.1081481481483,10.57925925925926
EAR,13,1346.0,5.392857142857143
EAR,15,1539.8804780876494,1.0119521912350598
EAR,16,1632.982608695652,-3.782608695652174
EAR,22,2238.5560640732265,11.897025171624714
EAR,23,2304.0,17.6875
EAT,0,15.023255813953488,-2.9674418604651165
EAT,9,913.3939393939394,0.8787878787878788
EAT,10,1041.6050420168067,12.957983193277311
EAT,11,1120.1584699453551,6.484517304189436
EAT,13,1322.3333333333333,14.61111111111111
EAT,14,1434.9846153846154,-0.2153846153846154
EAT,17,1705.0,3.3333333333333335
EAT,18,1823.23801369863,5.38013698630137
EAT,19,1907.5510204081634,13.244897959183673
EAT,23,2357.4147368421054,2.0631578947368423
EAU,10,1055.0,4.0
EAU,12,1254.919028340081,1.6153846153846154
EAU,13,1315.5583756345177,9.50761421319797
EAU,14,1400.0,16.0
EAU,17,1723.0,-21.0
EAU,20,2049.6236559139784,17.462365591397848
EAU,21,2117.5377697841727,20.83093525179856
EAU,22,2201.3333333333335,-18.5
EAU,23,2315.0,-1.1
ECP,1,155.0,-3.0
ECP,7,750.0,0.058823529411764705
ECP,8,827.7205882352941,-1.6470588235294117
ECP,9,919.1894127377998,-2.670802315963606
ECP,10,1018.8252873563218,-2.8344827586206898
ECP,11,1128.2270227808326,-1.02827965435978
ECP,12,1229.2995169082126,1.2222222222222223
ECP,13,1344.7558502340094,1.0249609984399375
ECP,14,1424.1844919786097,7.787878787878788
ECP,15,1527.471264367816,9.5
ECP,16,1627.608,6.250666666666667
ECP,17,1724.0788336933044,5.890928725701944
ECP,18,1831.5395683453237,13.894964028776979
ECP,19,1921.5985507246378,30.784057971014494
ECP,20,2028.7084095063985,11.73308957952468
ECP,21,2135.1478334749363,16.011894647408667
ECP,22,2241.4939759036147,29.001338688085674
ECP,23,2318.294117647059,8.882352941176471
EGE,9,954.0,-8.5
EGE,10,1022.9661016949152,6.159806295399516
EGE,11,1122.5257731958764,5.422680412371134
EGE,12,1217.4407951598962,13.877268798617113
EGE,13,1336.543985637343,10.983842010771992
EGE,14,1418.2637362637363,26.78846153846154
EGE,15,1527.4134275618374,9.318021201413428
EGE,16,1623.5430463576158,18.32450331125828
EGE,17,1738.186567164179,13.850746268656716
EGE,18,1837.967741935484,26.419354838709676
EGE,19,1952.7848101265822,30.126582278481013
EGE,20,2032.0277777777778,19.9375
EGE,21,2117.9181286549706,10.730994152046783
EGE,22,2234.6588235294116,45.55294117647059
EGE,23,2324.1363636363635,47.27272727272727
EKO,13,1348.825278810409,4.100371747211896
EKO,14,1401.4643962848297,1.0928792569659442
EKO,17,1712.2142857142858,1.1428571428571428
EKO,20,2032.9425493716337,-8.563734290843806
EKO,21,2150.0,11.185185185185185
EKO,22,2200.6837606837607,-21.256410256410255
EKO,23,2349.0,2.0
ELM,8,841.0166666666667,-9.316666666666666
ELM,9,934.3544973544973,-7.502645502645502
ELM,10,1023.9213483146067,0.8202247191011236
ELM,11,1116.05220228385,-0.31484502446982054
ELM,12,1238.6,-18.32
ELM,13,1351.0,5.704318936877076
ELM,14,1447.2840095465394,-0.38663484486873506
ELM,15,1505.6764705882354,1.0326797385620916
ELM,16,1635.515625,12.5
ELM,17,1716.3656387665199,4.492290748898679
ELM,18,1846.0408163265306,11.659183673469387
ELM,19,1910.9107611548557,17.330708661417322
ELM,20,2024.525,-2.5
ELM,21,2138.2739212007505,3.7879924953095685
ELM,22,2211.7877551020406,24.414285714285715
ELM,23,2322.5625,-1.375
ELP,0,23.33640081799591,12.300613496932515
ELP,1,133.7246376811594,18.26086956521739
ELP,2,200.0,1.0
ELP,6,631.9382716049382,-5.506172839506172
ELP,7,748.7717601547389,2.3114119922630563
ELP,8,830.4753768844221,0.5256281407035176
ELP,9,932.9328358208955,-0.8208955223880597
ELP,10,1029.6215582893965,-1.3409490333919156
ELP,11,1127.6199229172844,0.7604506374147643
ELP,12,1226.409151193634,3.4671750663129974
ELP,13,1325.464145383104,2.307465618860511
ELP,14,1432.82056892779,4.74234135667396
ELP,15,1531.126088470916,5.623824451410658
ELP,16,1627.784083898828,6.953732264034547
ELP,17,1726.605633802817,8.096448254745866
ELP,18,1820.3940714908456,10.452484742807323
ELP,19,1928.8319238900635,13.47938689217759
ELP,20,2041.523489932886,14.157345264727814
ELP,21,2125.1879942487417,12.118979151689432
ELP,22,2235.065376722369,14.28114922310173
ELP,23,2333.8901989683122,11.518054532056006
ERI,10,1030.4539007092199,-8.23404255319149
ERI,11,1109.4175257731958,2.38659793814433
ERI,12,1249.5,-3.8333333333333335
ERI,13,1312.079027355623,5.379939209726444
ERI,14,1436.3236994219653,1.6473988439306357
ERI,15,1508.0,-9.555555555555555
ERI,16,1638.3962264150944,9.025943396226415
ERI,17,1722.2404779686333,10.148618371919342
ERI,18,1833.2280701754387,13.087719298245615
ERI,19,1944.8,-2.0
ERI,20,2012.6,27.228571428571428
ERI,21,2138.786713286713,0.5821678321678322
ERI,22,2238.5454545454545,5.354723707664884
ERI,23,2336.4717514124295,7.124293785310734
ESC,9,948.578947368421,-5.326754385964913
ESC,10,1010.063829787234,5.329787234042553
ESC,13,1333.2142857142858,-9.357142857142858
ESC,15,1509.2,25.4
ESC,17,1734.5746924428822,12.608084358523726
ESC,18,1801.5686274509803,8.490196078431373
EUG,0,29.166147455867083,1.5482866043613708
EUG,1,106.58571428571429,18.442857142857143
EUG,7,717.1212121212121,9.151515151515152
EUG,8,825.7542168674698,-4.151807228915662
EUG,9,906.70737913486,0.5241730279898219
EUG,10,1042.7274368231047,5.304151624548736
EUG,11,1130.2216606498196,2.1140794223826713
EUG,12,1228.8136200716847,4.312724014336918
EUG,13,1335.1448675496688,1.4660596026490067
EUG,14,1437.276875483372,5.778035576179428
EUG,15,1537.1768060836503,3.9163498098859315
EUG,16,1620.0648944487882,1.748240813135262
EUG,17,1736.848200312989,4.400625978090766
EUG,18,1830.7450657894738,7.368421052631579
EUG,19,1934.5633074935402,9.68733850129199
EUG,20,2040.9236016371078,11.058663028649386
EUG,21,2127.989427312775,-0.9400881057268723
EUG,22,2229.953645833333,3.5317708333333333
EUG,23,2326.249073387695,2.2209043736100815
EVV,1,130.33333333333334,33.333333333333336
EVV,7,735.2631578947369,14.210526315789474
EVV,8,820.1272727272727,8.672727272727272
EVV,9,935.3269916765755,3.112960760998811
EVV,10,1025.55311778291,-0.3900584795321637
EVV,11,1110.469387755102,-8.877551020408163
EVV,12,1235.5515873015872,2.5992063492063493
EVV,13,1325.9054794520548,7.616438356164384
EVV,14,1441.0971223021584,9.595323741007194
EVV,15,1519.6213333333333,11.329333333333333
EVV,16,1618.1390685640363,3.462686567164179
EVV,17,1730.471760797342,8.710963455149502
EVV,18,1852.7702702702702,19.405405405405407
EVV,19,1923.390977443609,8.481203007518797
EVV,20,2040.9071494893221,16.792558139534883
EVV,21,2122.4490445859874,6.436769394261424
EVV,22,2229.5151260504203,8.516806722689076
EVV,23,2321.9925925925927,8.350617283950617
EWN,0,48.333333333333336,-5.0
EWN,1,109.0,-10.0
EWN,8,841.9791271347249,3.855787476280835
EWN,9,952.0,-9.0
EWN,10,1017.8770949720671,2.3184357541899443
EWN,11,1150.909090909091,9.338842975206612
EWN,12,1216.5108695652175,10.021739130434783
EWN,13,1335.777925531915,-0.952
EWN,14,1430.02868852459,2.7336065573770494
EWN,15,1529.7511848341233,16.592417061611375
EWN,16,1614.081081081081,1.2162162162162162
EWN,17,1714.0059171597634,14.0
EWN,18,1850.8275862068965,12.633620689655173
EWN,19,1907.94395280236,6.654867256637168
EWN,20,2058.027027027027,45.54054054054054
EWN,21,2127.9666666666667,8.422335025380711
EWN,22,2209.3333333333335,28.833333333333332
EWN,23,2326.826633165829,10.459798994974875
EWR,0,29.37073027090695,14.01575382803298
EWR,1,121.52663438256658,19.64830508474576
EWR,2,219.36443148688048,6.14868804664723
EWR,3,321.0,-5.6
EWR,4,452.66355140186914,8.07943925233645
EWR,5,525.6709886547812,1.7884026652260039
EWR,6,630.6038126813096,4.148777455449648
EWR,7,732.8799355358582,2.4749753782791655
EWR,8,834.0371701071335,-0.5245655298575722
EWR,9,928.2425301970757,-0.6484201157098354
EWR,10,1028.4387589563337,-2.0589587559161595
EWR,11,1128.9432250512145,-0.42877002999926833
EWR,12,1225.8464330691163,-0.18016149344395882
EWR,13,1329.4159889036,8.724555429436247
EWR,14,1420.5958534031413,18.58855563002681
EWR,15,1521.102124508743,24.64902887737085
EWR,16,1625.3864471184295,28.66670888748153
EWR,17,1732.0522581033135,35.55361116122437
EWR,18,1824.7065130527437,39.726624933404366
EWR,19,1925.0569105691056,42.121716013344454
EWR,20,2037.7868703400618,38.30882887797782
EWR,21,2131.9718947167166,36.04614698196188
EWR,22,2231.6125114995402,28.79310027598896
EWR,23,2331.7112211221124,18.967071707170717
EYW,9,951.7407407407408,16.962962962962962
EYW,10,1026.3951965065503,-3.3122270742358078
EYW,11,1129.5482796892343,-3.425638179800222
EYW,12,1239.0741198270537,-0.7393452748610253
EYW,13,1323.7483443708609,-0.8509933774834437
EYW,14,1421.1016166281754,0.22170900692840648
EYW,15,1537.5815028901734,-4.505202312138728
EYW,16,1631.7737051792828,-0.9298804780876494
EYW,17,1711.9081419624217,5.8058455114822545
EYW,18,1839.3198482932996,0.7319848293299621
EYW,19,1931.9770408163265,22.243622448979593
EYW,21,2114.72,-5.702857142857143
EYW,22,2248.173076923077,-3.5042735042735043
EYW,23,2308.3658536585367,-0.8292682926829268
FAI,0,17.05049594229035,0.7484220018034266
FAI,1,143.97560975609755,12.560975609756097
FAI,2,217.78216374269005,-4.266081871345029
FAI,3,332.0,-29.5
FAI,6,655.7076923076924,-5.62051282051282
FAI,7,704.6829268292682,-4.616407982261641
FAI,8,812.75,2.6666666666666665
FAI,9,942.0847457627119,-8.008474576271187
FAI,10,1048.1556603773586,-2.431603773584906
FAI,11,1113.1405835543767,-2.952254641909814
FAI,12,1229.1877394636015,-0.6839080459770115
FAI,13,1314.2525423728814,-6.094915254237288
FAI,14,1427.1503496503497,-2.3916083916083917
FAI,15,1534.5310734463276,4.5875706214689265
FAI,16,1632.4670912951167,0.5148619957537155
FAI,17,1711.718309859155,7.732394366197183
FAI,18,1843.942857142857,-4.1589285714285715
FAI,19,1921.5056179775281,10.719101123595506
FAI,20,2042.2654867256638,-6.601769911504425
FAI,21,2116.8245614035086,-6.853801169590644
FAI,22,2239.7686832740214,0.6014234875444839
FAI,23,2346.724696356275,0.8879892037786775
FAR,0,3.5416666666666665,0.08333333333333333
FAR,8,843.9375,-6.040441176470588
FAR,9,920.4841628959276,-1.5610859728506787
FAR,10,1026.920634920635,0.6659108087679516
FAR,11,1142.5517711171663,4.343324250681199
FAR,12,1232.023672424824,5.153205128205128
FAR,13,1331.9237472766883,2.7145969498910674
FAR,14,1419.6440476190476,1.6214285714285714
FAR,15,1521.4305555555557,6.827546296296297
FAR,16,1633.7215384615386,5.157692307692308
FAR,17,1736.6397774687066,7.974965229485396
FAR,18,1840.3674351585014,4.4077809798270895
FAR,19,1918.9041533546326,0.43130990415335463
FAR,20,2019.84008097166,29.751012145748987
FAR,21,2138.4420199501246,7.947630922693267
FAR,22,2233.339762611276,13.970326409495549
FAR,23,2330.634132086499,10.035067212156633
FAT,0,15.710982658959537,1.583815028901734
FAT,7,731.7567567567568,-6.594594594594595
FAT,8,826.5802781289507,0.04677623261694058
FAT,9,929.4622402432843,0.7455651292448049
FAT,10,1033.126968503937,1.6466535433070866
FAT,11,1136.808848797251,3.5124570446735395
FAT,12,1221.9786432160804,-0.3027638190954774
FAT,13,1323.8560209424083,3.2526178010471205
FAT,14,1420.1192982456141,0.5508771929824562
FAT,15,1533.061119293078,4.753313696612666
FAT,16,1628.9471544715448,0.7090592334494773
FAT,17,1726.0075973409307,2.6258309591642925
FAT,18,1831.3736815670518,5.895027624309392
FAT,19,1935.6555446516193,9.329735034347399
FAT,20,2025.7525736599218,10.12495562655307
FAT,21,2117.027790861988,-0.22185586434291096
FAT,22,2221.142964071856,2.163922155688623
FAT,23,2342.8168674698795,15.374698795180723
FAY,0,44.09090909090909,1.0
FAY,1,105.0,-4.0
FAY,8,849.3182674199624,3.6798493408662902
FAY,9,935.3438485804417,-2.548335974643423
FAY,10,1039.467032967033,-0.8681318681318682
FAY,11,1146.2574850299402,8.317365269461078
FAY,12,1220.71484375,4.694915254237288
FAY,13,1341.7787610619469,6.53698224852071
FAY,14,1415.0414847161571,4.209606986899563
FAY,15,1513.0878859857482,1.973621103117506
FAY,16,1646.275,17.15
FAY,17,1723.1112984822935,13.831365935919056
FAY,18,1834.0970873786407,12.61822125813449
FAY,19,1916.3459244532803,6.544731610337972
FAY,20,2051.230414746544,13.184331797235023
FAY,21,2131.7804232804233,4.21957671957672
FAY,22,2229.864253393665,6.402714932126697
FAY,23,2325.49128540305,8.241830065359476
FCA,0,15.786492374727668,-0.22004357298474944
FCA,9,933.0,-8.76923076923077
FCA,10,1023.9749373433584,-2.4511278195488724
FCA,11,1142.3491228070175,2.8017543859649123
FCA,12,1230.179218303146,-0.032411820781696854
FCA,13,1328.9746682750301,-1.6761158021712907
FCA,14,1423.42089093702,3.2227342549923197
FCA,15,1545.6688311688313,-14.032467532467532
FCA,16,1626.5926352128884,4.861910241657077
FCA,17,1720.0092470277411,-4.520475561426684
FCA,18,1828.3208556149732,0.42780748663101603
FCA,19,1929.212,6.772
FCA,20,2015.816733067729,-0.4342629482071713
FCA,21,2129.486618004866,17.385644768856448
FCA,22,2211.4761904761904,-1.375
FCA,23,2352.2484316185696,2.476787954830615
FLG,0,4.0,-1.0
FLG,1,126.0,-8.0
FLG,9,949.2367864693446,-1.4503171247357294
FLG,10,1041.0152838427948,1.8493449781659388
FLG,11,1137.8125,14.859375
FLG,12,1221.506976744186,-9.046511627906977
FLG,13,1322.7619047619048,6.158730158730159
FLG,14,1431.432098765432,6.473251028806584
FLG,15,1526.6050955414012,3.56687898089172
FLG,16,1615.4722222222222,1.6666666666666667
FLG,17,1736.9242819843341,2.618798955613577
FLG,18,1847.5649717514125,12.80225988700565
FLG,19,1934.1381215469614,8.834254143646408
FLG,20,2041.882882882883,9.72072072072072
FLG,21,2127.5666666666666,-3.6
FLG,22,2236.9768907563025,6.552521008403361
FLG,23,2339.794117647059,5.110294117647059
FLL,0,25.33096926713948,18.748334407908875
FLL,1,125.04638472032742,6.776261937244202
FLL,2,226.42857142857142,27.642857142857142
FLL,3,337.75,-11.375
FLL,4,441.27294398092965,10.32300357568534
FLL,5,530.2427047695713,6.16462064801771
FLL,6,621.1606606606607,4.337237237237237
FLL,7,737.997478726757,-0.5080365584620233
FLL,8,834.9791871371148,-3.018043769539973
FLL,9,929.8892595400556,-2.0169320192064695
FLL,10,1033.334648387415,-1.6066673241937075
FLL,11,1126.1301775147929,1.9617091636933253
FLL,12,1227.8405690458671,0.6873926907039489
FLL,13,1329.2129009517096,3.2809305604511807
FLL,14,1430.3190113671915,2.42152466367713
FLL,15,1529.067034454044,5.110023940876444
FLL,16,1627.0587805768528,8.81757332359742
FLL,17,1731.0868199522554,9.748837793692674
FLL,18,1827.4140920409482,11.54117864059762
FLL,19,1926.3391952858854,12.749286437712918
FLL,20,2030.8722178060414,17.91633545310016
FLL,21,2130.4082676505113,14.05726983062217
FLL,22,2230.6273411237394,17.05386585561069
FLL,23,2327.273199162189,15.581094617976506
FLL,24,2400.0,47.04347826086956
FLO,0,52.0,-9.0
FLO,8,848.9833333333333,4.136666666666667
FLO,9,900.0,-4.0
FLO,10,1048.4639175257732,2.6907216494845363
FLO,11,1154.774193548387,5.446236559139785
FLO,12,1202.4901960784314,4.405228758169935
FLO,13,1355.891304347826,10.282608695652174
FLO,14,1409.7905405405406,0.6081081081081081
FLO,15,1526.2444444444445,11.325925925925926
FLO,17,1722.1904761904761,7.671957671957672
FLO,18,1855.608695652174,-0.9782608695652174
FLO,19,1927.5257142857142,8.878095238095238
FLO,20,2056.21978021978,14.967032967032967
FLO,21,2126.3483146067415,15.910112359550562
FLO,23,2322.2930648769575,1.7427293064876956
FNT,0,13.235294117647058,19.639318885448915
FNT,8,843.3461538461538,4.666666666666667
FNT,9,945.1432791728213,0.3175775480059084
FNT,10,1021.0103092783505,3.337113402061856
FNT,11,1130.2706552706552,-1.5093525179856115
FNT,12,1232.2804232804233,1.0158730158730158
FNT,13,1339.272040302267,2.2241813602015115
FNT,14,1415.9411764705883,5.890374331550802
FNT,15,1522.683076923077,9.058461538461538
FNT,16,1623.4692737430169,4.818994413407821
FNT,17,1726.4122807017543,3.6141038197845248
FNT,18,1840.5676691729323,10.209273182957393
FNT,19,1933.2641509433963,23.77358490566038
FNT,20,2012.9655172413793,33.90344827586207
FNT,21,2144.7,1.56
FNT,22,2207.980582524272,-2.7184466019417477
FNT,23,2328.1115879828326,2.3482526057633355
FSD,0,17.0,-18.0
FSD,2,228.6,11.2
FSD,8,822.0235294117647,-1.4588235294117646
FSD,9,921.6153846153846,-1.6358974358974359
FSD,10,1031.2387173396673,3.3283847980997625
FSD,11,1141.5676923076924,12.247692307692308
FSD,12,1235.6113328012768,0.9688747007182761
FSD,13,1346.404970760234,4.7894736842105265
FSD,14,1437.9825119236884,5.176470588235294
FSD,15,1524.2561983471073,7.785123966942149
FSD,16,1639.6844290657439,8.821453287197231
FSD,17,1723.9011976047905,12.235329341317366
FSD,18,1839.8551236749117,7.729681978798586
FSD,19,1935.9828571428573,11.567619047619047
FSD,20,2030.4965920155794,9.513145082765336
FSD,21,2127.6868239921337,14.698131760078663
FSD,22,2225.9315838800376,17.06373008434864
FSD,23,2320.744781783681,6.278937381404175
FSM,0,20.0,8.5
FSM,1,118.0,-2.3333333333333335
FSM,9,954.3925619834711,4.074380165289257
FSM,10,1006.6256281407035,-1.2110552763819096
FSM,11,1135.1857923497269,2.398907103825137
FSM,13,1349.3367768595042,15.148760330578513
FSM,14,1425.6470588235295,8.109243697478991
FSM,15,1520.8860294117646,4.1286764705882355
FSM,17,1742.8436123348017,12.127753303964758
FSM,18,1802.6785714285713,7.377551020408164
FSM,19,1937.517857142857,1.6964285714285714
FSM,20,2025.5894736842106,13.31578947368421
FSM,21,2143.664,14.008
FSM,22,2229.0050675675675,0.5610169491525424
FSM,23,2330.19140625,16.818359375
FWA,0,5.0,13.0
FWA,1,147.0,-9.5
FWA,8,836.360248447205,-6.813664596273292
FWA,9,928.2105263157895,-4.7368421052631575
FWA,10,1040.2703313253012,2.0835843373493974
FWA,11,1119.0057142857142,2.242857142857143
FWA,12,1238.888888888889,4.098765432098766
FWA,13,1335.2975260416667,6.727864583333333
FWA,14,1429.4211538461539,6.513461538461539
FWA,15,1531.876199616123,5.36852207293666
FWA,16,1637.7531831537708,5.363369245837414
FWA,17,1711.8152424942264,6.648960739030023
FWA,18,1845.7216117216117,15.868131868131869
FWA,19,1932.045081967213,15.586065573770492
FWA,20,2032.6355851569933,13.029971455756423
FWA,21,2130.467808623745,12.517424689899586
FWA,22,2217.685230024213,12.283292978208232
FWA,23,2311.5714285714284,7.474849094567404
GCC,10,1050.0,4.105263157894737
GCC,11,1136.2625,10.3125
GCC,12,1232.9463087248323,5.441275167785235
GCC,14,1442.0,-3.0
GCC,16,1658.0,30.25
GCC,17,1726.781512605042,0.5966386554621849
GCC,18,1837.1136363636363,5.136363636363637
GCC,19,1933.0,3.0
GCC,20,2017.95,1.15
GCC,21,2123.5238095238096,8.166666666666666
GCC,22,2252.3333333333335,-4.666666666666667
GCC,23,2333.822075782537,6.401976935749588
GCK,0,11.0,-8.0
GCK,13,1353.2562814070352,1.4388609715242882
GCK,14,1424.4102564102564,4.782051282051282
GCK,16,1603.0,-7.0
GCK,17,1742.0,4.354838709677419
GCK,18,1821.0,-6.3
GCK,19,1914.0,-19.0
GCK,20,2019.6153846153845,14.76923076923077
GCK,22,2227.7072072072074,2.5945945945945947
GEG,0,19.274104683195592,5.06267217630854
GEG,1,115.625,-4.75
GEG,2,254.0,-6.0
GEG,3,308.0,-20.0
GEG,6,632.8213166144201,-4.429467084639499
GEG,7,727.8319749216301,-3.030721003134796
GEG,8,836.2195477753464,-2.0795040116703136
GEG,9,929.9570350934732,-2.2479501475893735
GEG,10,1039.6870389884089,0.47629083245521603
GEG,11,1136.0043988269795,-0.12390029325513197
GEG,12,1234.22458369851,1.5826029798422436
GEG,13,1323.653644592663,2.747498808956646
GEG,14,1429.0726278797345,3.021475985942991
GEG,15,1537.7714109673445,3.3672211953173137
GEG,16,1624.7758142758144,2.577962577962578
GEG,17,1734.2705655526993,5.193444730077121
GEG,18,1825.9021139705883,6.221966911764706
GEG,19,1937.6457654723126,4.998371335504886
GEG,20,2029.5830684773186,6.2195897139555045
GEG,21,2134.8296007789677,8.491723466407011
GEG,22,2234.5591815591815,7.612017612017612
GEG,23,2328.672916666667,5.925297619047619
GFK,0,14.0,-15.3125
GFK,9,927.7777777777778,14.333333333333334
GFK,10,1029.379821958457,-2.5905044510385755
GFK,11,1122.3488372093022,-3.802325581395349
GFK,12,1241.2536327608982,-4.388375165125495
GFK,13,1306.655172413793,-10.801724137931034
GFK,14,1423.7556719022687,-2.8933566433566433
GFK,15,1511.1960784313726,-5.5588235294117645
GFK,16,1643.7310195227765,1.1456521739130434
GFK,17,1705.7787234042553,-0.2425531914893617
GFK,18,1822.6666666666667,0.6190476190476191
GFK,19,1910.8548148148147,6.269629629629629
GFK,20,2032.7843137254902,6.490196078431373
GFK,21,2113.626865671642,-10.208955223880597
GFK,22,2214.25,-1.0
GFK,23,2337.467304625199,10.030303030303031
GGG,9,959.0,-0.6666666666666666
GGG,10,1010.4565217391304,-0.17391304347826086
GGG,11,1125.0,8.23076923076923
GGG,12,1222.9755351681956,-3.330275229357798
GGG,13,1345.0534351145038,5.473282442748092
GGG,15,1527.6326530612246,8.108843537414966
GGG,17,1732.7643678160919,4.129310344827586
GGG,18,1808.7894736842106,0.07894736842105263
GGG,19,1936.0,-8.5
GGG,21,2142.32722513089,4.617801047120419
GGG,22,2203.0,-3.0232558139534884
GGG,23,2314.3411764705884,7.047058823529412
GJT,0,11.819672131147541,-13.655737704918034
GJT,1,110.25,16.75
